title,store,type,sells,price,skuid
['华为 HUAWEI nova 5i Pro 前置3200万人像超级夜景4800万AI四摄极点全面屏6GB+128GB翡冷翠全网通双4G'],['华为京东自营官方旗舰店'],8GB+128GB,11350,2499.00,100007001634
['华为 HUAWEI nova 5i Pro 前置3200万人像超级夜景4800万AI四摄极点全面屏6GB+128GB翡冷翠全网通双4G'],['华为京东自营官方旗舰店'],8GB+256GB,3945,2799.00,100007001630
['华为 HUAWEI nova 5i Pro 前置3200万人像超级夜景4800万AI四摄极点全面屏6GB+128GB翡冷翠全网通双4G'],['华为京东自营官方旗舰店'],6GB+128GB,24743,2199.00,100007001654
['华为 HUAWEI nova 5i Pro 前置3200万人像超级夜景4800万AI四摄极点全面屏6GB+128GB翡冷翠全网通双4G'],['华为京东自营官方旗舰店'],8GB+128GB,10554,2499.00,100007001632
['华为 HUAWEI nova 5i Pro 前置3200万人像超级夜景4800万AI四摄极点全面屏6GB+128GB翡冷翠全网通双4G'],['华为京东自营官方旗舰店'],8GB+256GB,3303,2799.00,100007001648
['华为 HUAWEI nova 5i Pro 前置3200万人像超级夜景4800万AI四摄极点全面屏6GB+128GB翡冷翠全网通双4G'],['华为京东自营官方旗舰店'],6GB+128GB,22466,2199.00,100007001636
['华为 HUAWEI nova 5i Pro 前置3200万人像超级夜景4800万AI四摄极点全面屏6GB+128GB翡冷翠全网通双4G'],['华为京东自营官方旗舰店'],8GB+128GB,9312,2499.00,100007001650
['华为 HUAWEI nova 5i Pro 前置3200万人像超级夜景4800万AI四摄极点全面屏6GB+128GB翡冷翠全网通双4G'],['华为京东自营官方旗舰店'],8GB+256GB,3800,2799.00,100007000242
['华为 HUAWEI 畅享9 Plus 4GB+64GB 宝石蓝 全网通 四摄超清全面屏大电池 移动联通电信4G'],['华为京东自营官方旗舰店'],4GB+64GB,175246,1299.00,100000766433
['华为 HUAWEI 畅享9 Plus 4GB+64GB 宝石蓝 全网通 四摄超清全面屏大电池 移动联通电信4G'],['华为京东自营官方旗舰店'],4GB+128GB,50725,1499.00,100000766419
['华为 HUAWEI 畅享9 Plus 4GB+64GB 宝石蓝 全网通 四摄超清全面屏大电池 移动联通电信4G'],['华为京东自营官方旗舰店'],6GB+128GB,26540,1799.00,100000892804
['华为 HUAWEI 畅享9 Plus 4GB+64GB 宝石蓝 全网通 四摄超清全面屏大电池 移动联通电信4G'],['华为京东自营官方旗舰店'],4GB+64GB,41819,1299.00,100000766447
['华为 HUAWEI 畅享9 Plus 4GB+64GB 宝石蓝 全网通 四摄超清全面屏大电池 移动联通电信4G'],['华为京东自营官方旗舰店'],4GB+128GB,17009,1499.00,100000900794
['华为 HUAWEI 畅享9 Plus 4GB+64GB 宝石蓝 全网通 四摄超清全面屏大电池 移动联通电信4G'],['华为京东自营官方旗舰店'],6GB+128GB,8804,1799.00,100000892774
['华为 HUAWEI 畅享9 Plus 4GB+64GB 宝石蓝 全网通 四摄超清全面屏大电池 移动联通电信4G'],['华为京东自营官方旗舰店'],4GB+64GB,91661,1299.00,100000766449
['华为 HUAWEI 畅享9 Plus 4GB+64GB 宝石蓝 全网通 四摄超清全面屏大电池 移动联通电信4G'],['华为京东自营官方旗舰店'],4GB+128GB,18484,1499.00,100000766431
['华为 HUAWEI 畅享9 Plus 4GB+64GB 宝石蓝 全网通 四摄超清全面屏大电池 移动联通电信4G'],['华为京东自营官方旗舰店'],6GB+128GB,13444,1799.00,100000761049
['华为 HUAWEI 畅享9 Plus 4GB+64GB 宝石蓝 全网通 四摄超清全面屏大电池 移动联通电信4G'],['华为京东自营官方旗舰店'],4GB+64GB,108405,1299.00,100000766443
['华为 HUAWEI 畅享9 Plus 4GB+64GB 宝石蓝 全网通 四摄超清全面屏大电池 移动联通电信4G'],['华为京东自营官方旗舰店'],4GB+128GB,39569,1499.00,100000900814
['华为 HUAWEI 畅享9 Plus 4GB+64GB 宝石蓝 全网通 四摄超清全面屏大电池 移动联通电信4G'],['华为京东自营官方旗舰店'],6GB+128GB,19011,1799.00,100000761027
['ROG游戏'],['ROG京东自营官方旗舰店'],8GB+128GB,44140,3499.00,100006808184
['ROG游戏'],['ROG京东自营官方旗舰店'],8GB+128GB,0,3788.00,100007621022
['ROG游戏'],['ROG京东自营官方旗舰店'],8GB+128GB,0,3788.00,100007621024
['ROG游戏'],['ROG京东自营官方旗舰店'],8GB+128GB,0,3699.00,100006930112
['ROG游戏'],['ROG京东自营官方旗舰店'],8GB+128GB,0,3999.00,100007187580
['ROG游戏'],['ROG京东自营官方旗舰店'],12GB+512GB,2568,5999.00,100004048991
['ROG游戏'],['ROG京东自营官方旗舰店'],12GB+512GB,0,6288.00,100007621018
['ROG游戏'],['ROG京东自营官方旗舰店'],12GB+512GB,0,6288.00,100007621020
['ROG游戏'],['ROG京东自营官方旗舰店'],12GB+512GB,0,6199.00,100006930110
['ROG游戏'],['ROG京东自营官方旗舰店'],12GB+1T,196,7999.00,100009151698
['ROG游戏'],['ROG京东自营官方旗舰店'],精品配件,4683,129.00,100007056812
['ROG游戏'],['ROG京东自营官方旗舰店'],精品配件,4721,399.00,100007107314
['ROG游戏'],['ROG京东自营官方旗舰店'],精品配件,1982,299.00,100004154237
['vivo\xa0NEX 3\xa05G 深空流光 8GB+256GB\xa0无界瀑布屏\xa0高通骁龙855Plus\xa06400万三摄 5G智慧旗舰新品'],['vivo京东自营官方旗舰店'],8GB+256GB,6418,4998.00,100007988988
['vivo\xa0NEX 3\xa05G 深空流光 8GB+256GB\xa0无界瀑布屏\xa0高通骁龙855Plus\xa06400万三摄 5G智慧旗舰新品'],['vivo京东自营官方旗舰店'],8GB+128GB,1021,4498.00,100007988984
['vivo\xa0NEX 3\xa05G 深空流光 8GB+256GB\xa0无界瀑布屏\xa0高通骁龙855Plus\xa06400万三摄 5G智慧旗舰新品'],['vivo京东自营官方旗舰店'],12GB+256GB,4140,5498.00,100004917671
['vivo\xa0NEX 3\xa05G 深空流光 8GB+256GB\xa0无界瀑布屏\xa0高通骁龙855Plus\xa06400万三摄 5G智慧旗舰新品'],['vivo京东自营官方旗舰店'],8GB+256GB,6949,4998.00,100007988986
['vivo\xa0NEX 3\xa05G 深空流光 8GB+256GB\xa0无界瀑布屏\xa0高通骁龙855Plus\xa06400万三摄 5G智慧旗舰新品'],['vivo京东自营官方旗舰店'],8GB+128GB,1743,4498.00,100004590745
['vivo iQOO Neo 855竞速版 8GB+128GB冰岛极光 骁龙855Plus 33W超快闪充 4500mAh大电池游戏'],['vivo京东自营官方旗舰店'],,2534,2598.00,100010426468
['vivo iQOO Neo 855竞速版 8GB+128GB冰岛极光 骁龙855Plus 33W超快闪充 4500mAh大电池游戏'],['vivo京东自营官方旗舰店'],,1047,2598.00,100005811983
['vivo iQOO Neo 855竞速版 8GB+128GB冰岛极光 骁龙855Plus 33W超快闪充 4500mAh大电池游戏'],['vivo京东自营官方旗舰店'],,1156,2598.00,100010426464
['华为 HUAWEI 畅享MAX 6GB+128GB 幻夜黑 全网通 珍珠屏杜比全景声大电池 移动联通电信4G'],['华为京东自营官方旗舰店'],,0,1199.00,100005170331
['华为 HUAWEI 畅享MAX 6GB+128GB 幻夜黑 全网通 珍珠屏杜比全景声大电池 移动联通电信4G'],['华为京东自营官方旗舰店'],,83109,1199.00,100000745034
['华为 HUAWEI 畅享MAX 6GB+128GB 幻夜黑 全网通 珍珠屏杜比全景声大电池 移动联通电信4G'],['华为京东自营官方旗舰店'],,9934,1699.00,100009639486
['华为 HUAWEI 畅享MAX 6GB+128GB 幻夜黑 全网通 珍珠屏杜比全景声大电池 移动联通电信4G'],['华为京东自营官方旗舰店'],,5397,1899.00,100000767811
['华为 HUAWEI 畅享MAX 6GB+128GB 幻夜黑 全网通 珍珠屏杜比全景声大电池 移动联通电信4G'],['华为京东自营官方旗舰店'],,10802,1199.00,100000663335
['华为 HUAWEI 畅享MAX 6GB+128GB 幻夜黑 全网通 珍珠屏杜比全景声大电池 移动联通电信4G'],['华为京东自营官方旗舰店'],,5785,1699.00,100000902804
['华为 HUAWEI 畅享MAX 6GB+128GB 幻夜黑 全网通 珍珠屏杜比全景声大电池 移动联通电信4G'],['华为京东自营官方旗舰店'],,2510,1699.00,100009639136
['海信(Hisense)  阅读'],['海信手机京东自营旗舰店'],4GB+32GB,8824,1199.00,100005205683
['海信(Hisense)  阅读'],['海信手机京东自营旗舰店'],4GB+64GB,1684,1499.00,100009216192
['海信(Hisense)  阅读'],['海信手机京东自营旗舰店'],6GB+128GB,1476,2799.00,100000476944
['海信(Hisense)  阅读'],['海信手机京东自营旗舰店'],6GB+64GB,931,2599.00,100001661398
['海信(Hisense)  阅读'],['海信手机京东自营旗舰店'],4GB+32GB,5247,1199.00,100009216162
['海信(Hisense)  阅读'],['海信手机京东自营旗舰店'],6GB+128GB,1015,2799.00,100005290815
['海信(Hisense)  阅读'],['海信手机京东自营旗舰店'],6GB+64GB,38,2599.00,100009386188
['海信(Hisense)  阅读'],['海信手机京东自营旗舰店'],4GB+64GB,59,1499.00,100010845622
['华为 HUAWEI 畅享 9S 6GB+64GB 幻夜黑 全网通 2400万超广角三摄珍珠屏大存储 移动联通电信4G'],['华为京东自营官方旗舰店'],标准版,18735,1299.00,100004245918
['华为 HUAWEI 畅享 9S 6GB+64GB 幻夜黑 全网通 2400万超广角三摄珍珠屏大存储 移动联通电信4G'],['华为京东自营官方旗舰店'],标准版,141567,999.00,100005088702
['华为 HUAWEI 畅享 9S 6GB+64GB 幻夜黑 全网通 2400万超广角三摄珍珠屏大存储 移动联通电信4G'],['华为京东自营官方旗舰店'],标准版,17536,1699.00,100004245926
['华为 HUAWEI 畅享 9S 6GB+64GB 幻夜黑 全网通 2400万超广角三摄珍珠屏大存储 移动联通电信4G'],['华为京东自营官方旗舰店'],标准版,44297,1499.00,100005088680
['华为 HUAWEI 畅享 9S 6GB+64GB 幻夜黑 全网通 2400万超广角三摄珍珠屏大存储 移动联通电信4G'],['华为京东自营官方旗舰店'],标准版,6111,1699.00,100004245908
['华为 HUAWEI 畅享 9S 6GB+64GB 幻夜黑 全网通 2400万超广角三摄珍珠屏大存储 移动联通电信4G'],['华为京东自营官方旗舰店'],复联礼盒版,0,1799.00,100005298220
['华为 HUAWEI 畅享 9S 6GB+64GB 幻夜黑 全网通 2400万超广角三摄珍珠屏大存储 移动联通电信4G'],['华为京东自营官方旗舰店'],标准版,16688,1299.00,100004245910
['华为 HUAWEI 畅享 9S 6GB+64GB 幻夜黑 全网通 2400万超广角三摄珍珠屏大存储 移动联通电信4G'],['华为京东自营官方旗舰店'],复联礼盒版,0,1499.00,100005298226
['华为 HUAWEI 畅享 9S 6GB+64GB 幻夜黑 全网通 2400万超广角三摄珍珠屏大存储 移动联通电信4G'],['华为京东自营官方旗舰店'],标准版,93005,1499.00,100005088704
['华为 HUAWEI 畅享 9S 6GB+64GB 幻夜黑 全网通 2400万超广角三摄珍珠屏大存储 移动联通电信4G'],['华为京东自营官方旗舰店'],标准版,13500,1198.00,100004245924
['华为 HUAWEI 畅享 9S 6GB+64GB 幻夜黑 全网通 2400万超广角三摄珍珠屏大存储 移动联通电信4G'],['华为京东自营官方旗舰店'],复联礼盒版,0,1799.00,100003242533
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],6GB+128GB,10362,2299.00,100003800426
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],6GB+128GB,0,2559.00,100002623889
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],8GB+128GB,50064,2499.00,100002493099
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],8GB+128GB,0,2759.00,100004061308
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],8GB+256GB,11563,2699.00,100003800400
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],12GB+256GB,5053,2999.00,100002493089
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],8GB+128GB,11181,2499.00,100002493085
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],8GB+128GB,0,2759.00,100004061342
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],8GB+256GB,7124,2699.00,100003800398
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],8GB+256GB,0,2959.00,100002623893
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],12GB+256GB,6595,2999.00,100002493087
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],12GB+256GB,0,3259.00,100004061322
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],8GB+128GB,10595,2999.00,7049457
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],8GB+256GB,2367,2699.00,100005332504
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],12GB+256GB,0,3259.00,100005857580
['Apple 苹果 iPhone 11Pro Max '],['佳沪手机旗舰店'],全网通 256GB,2393,10288.00,55674461811
['Apple 苹果 iPhone 11Pro Max '],['佳沪手机旗舰店'],全网通 64GB,443,8988.00,56666456529
['Apple 苹果 iPhone 11Pro Max '],['佳沪手机旗舰店'],全网通 512GB,76,12399.00,56666456530
['Apple 苹果 iPhone 11Pro Max '],['佳沪手机旗舰店'],全网通 256GB,409,10099.00,56666456531
['Apple 苹果 iPhone 11Pro Max '],['佳沪手机旗舰店'],全网通 64GB,100,8838.00,56666456532
['Apple 苹果 iPhone 11Pro Max '],['佳沪手机旗舰店'],全网通 512GB,42,12299.00,56666456533
['Apple 苹果 iPhone 11Pro Max '],['佳沪手机旗舰店'],全网通 256GB,969,10199.00,56666456534
['Apple 苹果 iPhone 11Pro Max '],['佳沪手机旗舰店'],全网通 64GB,52,8899.00,56666456535
['Apple 苹果 iPhone 11Pro Max '],['佳沪手机旗舰店'],全网通 512GB,32,12099.00,56666456536
['Apple 苹果 iPhone 11Pro Max '],['佳沪手机旗舰店'],全网通 256GB,434,10199.00,56666456537
['Apple 苹果 iPhone 11Pro Max '],['佳沪手机旗舰店'],全网通 64GB,105,8999.00,56666456538
['Apple 苹果 iPhone 11Pro Max '],['佳沪手机旗舰店'],全网通 512GB,22,12199.00,56666456539
['【新品抢购】Redmi Note8 4800万全场景四摄 4000mAh长续航 高通骁龙665 18W快充 小金刚品质保证 6GB+64GB 皓月白 游戏智能'],['小米京东自营旗舰店'],4GB+64GB,70456,999.00,7652063
['【新品抢购】Redmi Note8 4800万全场景四摄 4000mAh长续航 高通骁龙665 18W快充 小金刚品质保证 6GB+64GB 皓月白 游戏智能'],['小米京东自营旗舰店'],6GB+64GB,28667,1099.00,100007958758
['【新品抢购】Redmi Note8 4800万全场景四摄 4000mAh长续航 高通骁龙665 18W快充 小金刚品质保证 6GB+64GB 皓月白 游戏智能'],['小米京东自营旗舰店'],6GB+128GB,16874,1299.00,100007958750
['【新品抢购】Redmi Note8 4800万全场景四摄 4000mAh长续航 高通骁龙665 18W快充 小金刚品质保证 6GB+64GB 皓月白 游戏智能'],['小米京东自营旗舰店'],4GB+64GB,53689,999.00,100004575495
['【新品抢购】Redmi Note8 4800万全场景四摄 4000mAh长续航 高通骁龙665 18W快充 小金刚品质保证 6GB+64GB 皓月白 游戏智能'],['小米京东自营旗舰店'],6GB+64GB,28016,1099.00,100004575493
['【新品抢购】Redmi Note8 4800万全场景四摄 4000mAh长续航 高通骁龙665 18W快充 小金刚品质保证 6GB+64GB 皓月白 游戏智能'],['小米京东自营旗舰店'],6GB+128GB,13856,1299.00,100007958736
['【新品抢购】Redmi Note8 4800万全场景四摄 4000mAh长续航 高通骁龙665 18W快充 小金刚品质保证 6GB+64GB 皓月白 游戏智能'],['小米京东自营旗舰店'],4GB+64GB,73535,999.00,100007958784
['【新品抢购】Redmi Note8 4800万全场景四摄 4000mAh长续航 高通骁龙665 18W快充 小金刚品质保证 6GB+64GB 皓月白 游戏智能'],['小米京东自营旗舰店'],6GB+64GB,30563,1099.00,100007958752
['【新品抢购】Redmi Note8 4800万全场景四摄 4000mAh长续航 高通骁龙665 18W快充 小金刚品质保证 6GB+64GB 皓月白 游戏智能'],['小米京东自营旗舰店'],6GB+128GB,17007,1299.00,100007958748
['【新品抢购】Redmi Note8 4800万全场景四摄 4000mAh长续航 高通骁龙665 18W快充 小金刚品质保证 6GB+64GB 皓月白 游戏智能'],['小米京东自营旗舰店'],4GB+64GB,3032,999.00,100005241937
['【新品抢购】Redmi Note8 4800万全场景四摄 4000mAh长续航 高通骁龙665 18W快充 小金刚品质保证 6GB+64GB 皓月白 游戏智能'],['小米京东自营旗舰店'],6GB+64GB,5787,1099.00,100009288230
['华为 HUAWEI 畅享8e 青春版 2GB+32GB全面屏 金色 全网通版 移动联通电信4G'],['华为京东自营官方旗舰店'],标准版,178028,699.00,7421462
['华为 HUAWEI 畅享8e 青春版 2GB+32GB全面屏 金色 全网通版 移动联通电信4G'],['华为京东自营官方旗舰店'],标准版,83435,699.00,7635543
['华为 HUAWEI 畅享8e 青春版 2GB+32GB全面屏 金色 全网通版 移动联通电信4G'],['华为京东自营官方旗舰店'],标准版,93559,699.00,7635559
['华为 HUAWEI 畅享8e 青春版 2GB+32GB全面屏 金色 全网通版 移动联通电信4G'],['华为京东自营官方旗舰店'],预售版,0,549.00,100009292448
['realme 真我X2 6400万超广角四摄 高通骁龙730G 30W VOOC4.0闪充 4000mAh大电池 全网通6GB+128GB 银翼白 游戏智能'],['realme真我京东自营旗舰店'],6GB+64GB,9864,1599.00,100008350530
['realme 真我X2 6400万超广角四摄 高通骁龙730G 30W VOOC4.0闪充 4000mAh大电池 全网通6GB+128GB 银翼白 游戏智能'],['realme真我京东自营旗舰店'],6GB+128GB,4807,1799.00,100008350546
['realme 真我X2 6400万超广角四摄 高通骁龙730G 30W VOOC4.0闪充 4000mAh大电池 全网通6GB+128GB 银翼白 游戏智能'],['realme真我京东自营旗舰店'],8GB+128GB,1682,1899.00,100004771265
['realme 真我X2 6400万超广角四摄 高通骁龙730G 30W VOOC4.0闪充 4000mAh大电池 全网通6GB+128GB 银翼白 游戏智能'],['realme真我京东自营旗舰店'],6GB+64GB,13440,1599.00,100008350548
['realme 真我X2 6400万超广角四摄 高通骁龙730G 30W VOOC4.0闪充 4000mAh大电池 全网通6GB+128GB 银翼白 游戏智能'],['realme真我京东自营旗舰店'],6GB+128GB,7190,1799.00,100008350532
['realme 真我X2 6400万超广角四摄 高通骁龙730G 30W VOOC4.0闪充 4000mAh大电池 全网通6GB+128GB 银翼白 游戏智能'],['realme真我京东自营旗舰店'],6GB+128GB,0,1898.00,100010421220
['realme 真我X2 6400万超广角四摄 高通骁龙730G 30W VOOC4.0闪充 4000mAh大电池 全网通6GB+128GB 银翼白 游戏智能'],['realme真我京东自营旗舰店'],8GB+128GB,24467,1899.00,100008350534
['realme 真我X2 6400万超广角四摄 高通骁龙730G 30W VOOC4.0闪充 4000mAh大电池 全网通6GB+128GB 银翼白 游戏智能'],['realme真我京东自营旗舰店'],8GB+128GB,22697,1899.00,100008350550
['荣耀畅玩8A 6.09英寸珍珠全面屏 震撼大音量 3GB+32GB 极光蓝 移动联通电信4G全面屏'],['荣耀京东自营旗舰店'],全网通（3GB 32GB）,143451,799.00,100002727566
['荣耀畅玩8A 6.09英寸珍珠全面屏 震撼大音量 3GB+32GB 极光蓝 移动联通电信4G全面屏'],['荣耀京东自营旗舰店'],全网通（3GB 64GB）,6751,999.00,100002749594
['荣耀畅玩8A 6.09英寸珍珠全面屏 震撼大音量 3GB+32GB 极光蓝 移动联通电信4G全面屏'],['荣耀京东自营旗舰店'],全网通（3GB 32GB）,116352,799.00,100002727554
['荣耀畅玩8A 6.09英寸珍珠全面屏 震撼大音量 3GB+32GB 极光蓝 移动联通电信4G全面屏'],['荣耀京东自营旗舰店'],全网通（3GB 64GB）,4077,999.00,100001968047
['荣耀畅玩8A 6.09英寸珍珠全面屏 震撼大音量 3GB+32GB 极光蓝 移动联通电信4G全面屏'],['荣耀京东自营旗舰店'],全网通（3GB 32GB）,80286,599.00,100001956769
['荣耀畅玩8A 6.09英寸珍珠全面屏 震撼大音量 3GB+32GB 极光蓝 移动联通电信4G全面屏'],['荣耀京东自营旗舰店'],全网通（3GB 64GB）,4225,999.00,100002749606
['荣耀畅玩8A 6.09英寸珍珠全面屏 震撼大音量 3GB+32GB 极光蓝 移动联通电信4G全面屏'],['荣耀京东自营旗舰店'],全网通（3GB 32GB）,41843,799.00,100003095608
['荣耀畅玩8A 6.09英寸珍珠全面屏 震撼大音量 3GB+32GB 极光蓝 移动联通电信4G全面屏'],['荣耀京东自营旗舰店'],全网通（3GB 64GB）,2174,999.00,100002140563
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],12GB+128GB,6161,2999.00,100003923893
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],12GB+512GB,358,3499.00,100003946085
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],12GB+512GB,0,3599.00,100004852979
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],12GB+512GB,0,3618.00,100008514204
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],12GB+512GB,0,3638.00,100005492331
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],12GB+256GB,11056,3299.00,100006655650
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],12GB+256GB,0,3399.00,100007076798
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],12GB+256GB,0,3418.00,100004644777
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],12GB+256GB,0,3465.00,100008666636
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],12GB+256GB,0,3438.00,100009791056
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],12GB+512GB,1700,3499.00,100003946087
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],12GB+512GB,0,3599.00,100008389008
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],12GB+512GB,0,3618.00,100004790481
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],12GB+512GB,0,3665.00,100008666634
['黑鲨游戏'],['黑鲨京东自营官方旗舰店'],12GB+512GB,0,3638.00,100009791064
['vivo X27 8GB+128GB大内存 雀羽蓝 零界全面屏AI三摄 移动联通电信全网通4G'],['vivo京东自营官方旗舰店'],8GB+128GB,23432,2498.00,100002775377
['vivo X27 8GB+128GB大内存 雀羽蓝 零界全面屏AI三摄 移动联通电信全网通4G'],['vivo京东自营官方旗舰店'],8GB+256GB,21918,2798.00,100003936976
['vivo X27 8GB+128GB大内存 雀羽蓝 零界全面屏AI三摄 移动联通电信全网通4G'],['vivo京东自营官方旗舰店'],8GB+128GB,5477,2498.00,100004363758
['vivo X27 8GB+128GB大内存 雀羽蓝 零界全面屏AI三摄 移动联通电信全网通4G'],['vivo京东自营官方旗舰店'],8GB+128GB,18104,2498.00,100003913935
['【联通直营品质保障】 iPhone 11 苹果'],['联通华盛手机旗舰店'],64G,0,5188.00,56977294177
['【联通直营品质保障】 iPhone 11 苹果'],['联通华盛手机旗舰店'],128G,7,5799.00,56977294178
['【联通直营品质保障】 iPhone 11 苹果'],['联通华盛手机旗舰店'],256G,0,6599.00,56977294179
['【联通直营品质保障】 iPhone 11 苹果'],['联通华盛手机旗舰店'],64G,39,5188.00,56977294180
['【联通直营品质保障】 iPhone 11 苹果'],['联通华盛手机旗舰店'],128G,24,5799.00,56977294181
['【联通直营品质保障】 iPhone 11 苹果'],['联通华盛手机旗舰店'],256G,0,6599.00,56977294182
['【联通直营品质保障】 iPhone 11 苹果'],['联通华盛手机旗舰店'],64G,51,5188.00,56977294183
['【联通直营品质保障】 iPhone 11 苹果'],['联通华盛手机旗舰店'],128G,424,5799.00,56977294184
['【联通直营品质保障】 iPhone 11 苹果'],['联通华盛手机旗舰店'],256G,0,6599.00,56977294185
['【联通直营品质保障】 iPhone 11 苹果'],['联通华盛手机旗舰店'],64G,33,5188.00,56977294186
['【联通直营品质保障】 iPhone 11 苹果'],['联通华盛手机旗舰店'],128G,23,5799.00,56977294187
['【联通直营品质保障】 iPhone 11 苹果'],['联通华盛手机旗舰店'],256G,0,6599.00,56977294188
['【联通直营品质保障】 iPhone 11 苹果'],['联通华盛手机旗舰店'],64G,66,5188.00,56977294189
['【联通直营品质保障】 iPhone 11 苹果'],['联通华盛手机旗舰店'],128G,40,5799.00,56977294190
['【联通直营品质保障】 iPhone 11 苹果'],['联通华盛手机旗舰店'],256G,0,6599.00,56977294191
['【联通直营品质保障】 iPhone 11 苹果'],['联通华盛手机旗舰店'],64G,262,5188.00,56977294192
['【联通直营品质保障】 iPhone 11 苹果'],['联通华盛手机旗舰店'],128G,1076,5799.00,56977294193
['【联通直营品质保障】 iPhone 11 苹果'],['联通华盛手机旗舰店'],256G,0,6599.00,56977294194
['华为 HUAWEI 畅享10 Plus 超高清全视屏前置悬浮式镜头4800万超广角AI三摄 4GB+128GB天空之境全网通双4G'],['华为京东自营官方旗舰店'],标准版,36135,1499.00,100008046056
['华为 HUAWEI 畅享10 Plus 超高清全视屏前置悬浮式镜头4800万超广角AI三摄 4GB+128GB天空之境全网通双4G'],['华为京东自营官方旗舰店'],标准版,14826,1799.00,100008046084
['华为 HUAWEI 畅享10 Plus 超高清全视屏前置悬浮式镜头4800万超广角AI三摄 4GB+128GB天空之境全网通双4G'],['华为京东自营官方旗舰店'],预售版,0,1799.00,100009292412
['华为 HUAWEI 畅享10 Plus 超高清全视屏前置悬浮式镜头4800万超广角AI三摄 4GB+128GB天空之境全网通双4G'],['华为京东自营官方旗舰店'],全网通（移动4G优先版）,352,1799.00,100009744996
['华为 HUAWEI 畅享10 Plus 超高清全视屏前置悬浮式镜头4800万超广角AI三摄 4GB+128GB天空之境全网通双4G'],['华为京东自营官方旗舰店'],标准版,2270,2099.00,100009093988
['华为 HUAWEI 畅享10 Plus 超高清全视屏前置悬浮式镜头4800万超广角AI三摄 4GB+128GB天空之境全网通双4G'],['华为京东自营官方旗舰店'],标准版,30680,1499.00,100008046062
['华为 HUAWEI 畅享10 Plus 超高清全视屏前置悬浮式镜头4800万超广角AI三摄 4GB+128GB天空之境全网通双4G'],['华为京东自营官方旗舰店'],标准版,16031,1799.00,100008046082
['华为 HUAWEI 畅享10 Plus 超高清全视屏前置悬浮式镜头4800万超广角AI三摄 4GB+128GB天空之境全网通双4G'],['华为京东自营官方旗舰店'],标准版,3044,2099.00,100005143715
['华为 HUAWEI 畅享10 Plus 超高清全视屏前置悬浮式镜头4800万超广角AI三摄 4GB+128GB天空之境全网通双4G'],['华为京东自营官方旗舰店'],标准版,19941,1499.00,100008031596
['华为 HUAWEI 畅享10 Plus 超高清全视屏前置悬浮式镜头4800万超广角AI三摄 4GB+128GB天空之境全网通双4G'],['华为京东自营官方旗舰店'],预售版,0,1499.00,100005244087
['华为 HUAWEI 畅享10 Plus 超高清全视屏前置悬浮式镜头4800万超广角AI三摄 4GB+128GB天空之境全网通双4G'],['华为京东自营官方旗舰店'],标准版,9143,1799.00,100004619587
['华为 HUAWEI 畅享10 Plus 超高清全视屏前置悬浮式镜头4800万超广角AI三摄 4GB+128GB天空之境全网通双4G'],['华为京东自营官方旗舰店'],标准版,1219,2099.00,100009094004
['华为 HUAWEI 畅享10 Plus 超高清全视屏前置悬浮式镜头4800万超广角AI三摄 4GB+128GB天空之境全网通双4G'],['华为京东自营官方旗舰店'],标准版,1410,1499.00,100008046038
['华为 HUAWEI 畅享10 Plus 超高清全视屏前置悬浮式镜头4800万超广角AI三摄 4GB+128GB天空之境全网通双4G'],['华为京东自营官方旗舰店'],标准版,534,1799.00,100004619589
['魅族 16 X 全面屏游戏'],['魅族京东自营旗舰店'],,31466,999.00,100000400130
['魅族 16 X 全面屏游戏'],['魅族京东自营旗舰店'],,11047,1198.00,100000435249
['魅族 16 X 全面屏游戏'],['魅族京东自营旗舰店'],,14238,999.00,100002565028
